#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story104.txt	0    	ಈ                                  	DM__DMD        	B-NP    			ಈ,pn                          	-     
story104.txt	1    	ಎಲ್ಲಾ                                	JJ             	I-NP    			ಎಲ್ಲ,adj                       	-     
story104.txt	2    	ಸಂಗತಿಗಳನ್ನು                       	N__NN          	I-NP    			ಸಂಗತಿ,n                         	-     
story104.txt	3    	ಸರಿಯಾಗಿ                               	RB             	B-RBP   			ಸರಿಯಾಗು,adv                      	-     
story104.txt	4    	ನ್ಯಾಯಾಲಯಗಳ                       	N__NN          	B-NP    			ನ್ಯಾಯಾಲಯ,n                       	-     
story104.txt	5    	ಗಮನಕ್ಕೆ                              	N__NN          	B-NP    			ಗಮನ,n                         	-     
story104.txt	6    	ತಂದರೆ                                	V__VM__VNF     	B-VGNF  			ತರು,v                          	-     
story104.txt	7    	,                   	RD__PUNC       	I-VGNF  			COMMA,punc                    	-     
story104.txt	8    	ನ್ಯಾಯಾಲಯಗಳು                       	N__NN          	B-NP    			ನ್ಯಾಯಾಲಯ,n                       	-     
story104.txt	9    	ಸೂಕ್ತ                                	JJ             	B-NP    			ಸೂಕ್ತ,adj                       	-     
story104.txt	10   	ಆದೇಶಗಳನ್ನು                       	N__NN          	I-NP    			ಆದೇಶ,n                         	-     
story104.txt	11   	ನೀಡುತ್ತವೆ                              	V__VM__VF      	B-VGF   			ನೀಡು,v                          	-     
story104.txt	12   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story104.txt	0    	ನ್ಯಾಯಾಲಯಗಳು                       	N__NN          	B-NP    			ನ್ಯಾಯಾಲಯ,n                       	-     
story104.txt	1    	ಕಾನೂನಿನ                               	JJ             	B-NP    			ಕಾನೂನು,adj                       	-     
story104.txt	2    	ಆಡಳಿತ                               	N__NN          	I-NP    			ಆಡಳಿತ,n                        	-     
story104.txt	3    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story104.txt	4    	ಸಂವಿಧಾನ                               	N__NN          	B-NP    			ಸಂವಿಧಾನ,n                        	-     
story104.txt	5    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story104.txt	6    	ಪ್ರಜಾಪ್ರಭುತ್ವದ                     	JJ             	B-NP    			ಪ್ರಜಾಪ್ರಭುತ್ವ,adj                  	-     
story104.txt	7    	ರಕ್ಷಕರು                              	N__NN          	I-NP    			ರಕ್ಷಕ,n                        	-     
story104.txt	8    	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story104.txt	0    	ಇಲ್ಲಿ                                	DM__DMD        	B-NP    			ಇಲ್ಲಿ,pn                        	-     
story104.txt	1    	ಉಲ್ಲೇಖಿಸಿರುವ                       	V__VM__VNG     	B-VGNN  			ಉಲ್ಲೇಖಿಸು,v                       	-     
story104.txt	2    	ಎಲ್ಲವನ್ನೂ                        	N__NN          	B-NP    			ಎಲ್ಲ,n                         	-     
story104.txt	3    	ಪರಿಗಣಿಸಿ                              	V__VM__VNF     	B-VGNF  			ಪರಿಗಣಿಸು,v                       	-     
story104.txt	4    	,                   	RD__PUNC       	I-VGNF  			COMMA,punc                    	-     
story104.txt	5    	ನೀಟ್                                 	N__NN          	B-NP    			ನೀಟ್,n                          	-     
story104.txt	6    	ಪರೀಕ್ಷೆಯ                              	N__NN          	I-NP    			ಪರೀಕ್ಷೆ,n                        	-     
story104.txt	7    	ಪ್ರಕ್ರಿಯೆಯು                        	N__NN          	B-NP    			ಪ್ರಕ್ರಿಯೆ,n                       	-     
story104.txt	8    	ಇನ್ನೂ                                	RB             	B-RBP   			ಇನ್ನೂ,adv                       	-     
story104.txt	9    	ಕೆಲವು                                	QT__QTF        	B-NP    			ಕೆಲವು,adj                       	-     
story104.txt	10   	ವರ್ಷಗಳವರೆಗೆ                      	N__NN          	I-NP    			ವರ್ಷ,n                         	-     
story104.txt	11   	ಮುಂದುವರಿದರೆ                        	V__VM__VNF     	B-VGNF  			ಮುಂದುವರಿ,v                        	-     
story104.txt	12   	,                   	RD__PUNC       	I-VGNF  			COMMA,punc                    	-     
story104.txt	13   	ತಮಿಳುನಾಡು                              	N__NNP         	B-NP    			ತಮಿಳುನಾಡು,n                       	-     
story104.txt	14   	ಆರೋಗ್ಯ                               	JJ             	B-NP    			ಆರೋಗ್ಯ,adj                      	-     
story104.txt	15   	ವ್ಯವಸ್ಥೆಯ                        	N__NN          	I-NP    			ವ್ಯವಸ್ಥೆ,n                       	-     
story104.txt	16   	ಮೇಲೆ                                 	RP__RPD        	I-NP    			ಮೇಲೆ,avy                        	-     
story104.txt	17   	ಕೆಟ್ಟ                                	JJ             	B-NP    			ಕೆಡು,adj                        	-     
story104.txt	18   	ಪರಿಣಾಮ                               	N__NN          	I-NP    			ಪರಿಣಾಮ,n                        	-     
story104.txt	19   	ಬೀರುತ್ತದೆ                              	V__VM__VF      	B-VGF   			ಬೀರು,v                          	-     
story104.txt	20   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story104.txt	0    	ವಿವಿಧ                                	JJ             	B-NP    			ವಿವಿಧ,adj                       	-     
story104.txt	1    	ಪ್ರಾಥಮಿಕ                              	JJ             	I-NP    			ಪ್ರಥಮ,adj                      	-     
story104.txt	2    	ಆರೋಗ್ಯ                               	N__NN          	I-NP    			ಆರೋಗ್ಯ,n                        	-     
story104.txt	3    	ಕೇಂದ್ರಗಳಲ್ಲಿ                       	N__NN          	B-NP    			ಕೇಂದ್ರ,n                         	-     
story104.txt	4    	ನೇಮಿಸಿಕೊಳ್ಳಲು                       	V__VM__VINF    	B-VGINF 			ನೇಮಿಸಿಕೊಳ್ಳು,v                      	-     
story104.txt	5    	ಸಾಕಷ್ಟು                               	JJ             	B-NP    			ಸಾಕಷ್ಟು,adj                      	-     
story104.txt	6    	ವೈದ್ಯರು                               	N__NN          	I-NP    			ವೈದ್ಯ,n                         	-     
story104.txt	7    	ಇಲ್ಲದಿರಬಹುದು                      	V__VM__VF      	B-VGF   			ಇಲ್ಲ,v                         	-     
story104.txt	8    	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story104.txt	0    	ಸರ್ಕಾರಿ                               	JJ             	B-NP    			ಸರ್ಕಾರಿ,adj                      	-     
story104.txt	1    	ಆಸ್ಪತ್ರೆಗಳಲ್ಲಿ                     	N__NN          	I-NP    			ಆಸ್ಪತ್ರೆ,n                       	-     
story104.txt	2    	ಕೆಲಸ                                	N__NN          	B-NP    			ಕೆಲಸ,n                         	-     
story104.txt	3    	ಮಾಡಲು                                	V__VM__VINF    	B-VGINF 			ಮಾಡು,v                          	-     
story104.txt	4    	ಸಾಕಷ್ಟು                               	JJ             	B-NP    			ಸಾಕಷ್ಟು,adj                      	-     
story104.txt	5    	ತಜ್ಞರು                               	N__NN          	I-NP    			ತಜ್ಞ,n                         	-     
story104.txt	6    	ಇಲ್ಲದಿರಬಹುದು                      	V__VM__VF      	B-VGF   			ಇಲ್ಲ,v                         	-     
story104.txt	7    	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story104.txt	0    	ಇದಲ್ಲದೆ                              	CC__CCS        	B-CCP   			ಇದಲ್ಲದೆ,avy                     	-     
story104.txt	1    	,                   	RD__PUNC       	I-CCP   			COMMA,punc                    	-     
story104.txt	2    	ಗ್ರಾಮೀಣ                               	JJ             	B-JJP   			ಗ್ರಾಮ,adj                       	-     
story104.txt	3    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story104.txt	4    	ನಗರ                                	JJ             	B-NP    			ನಗರ,adj                       	-     
story104.txt	5    	ಪ್ರದೇಶದ                              	N__NN          	I-NP    			ಪ್ರದೇಶ,n                        	-     
story104.txt	6    	ಬಡವರು                               	N__NN          	B-NP    			ಬಡವ,n                         	-     
story104.txt	7    	ವೈದ್ಯಕೀಯ                              	JJ             	B-NP    			ವೈದ್ಯ,adj                       	-     
story104.txt	8    	ಕೋರ್ಸ್                                	N__NN          	I-NP    			ಕೋರ್ಸ್,n                         	-     
story104.txt	9    	ಗಳಿಗೆ                                	PSP            	I-NP    			ಗಳಿಗೆ,psp                       	-     
story104.txt	10   	ದಾಖಲಾಗಲು                              	RB             	B-RBP   			ದಾಖಲಾಗಲು,adv                     	-     
story104.txt	11   	ಸಾಧ್ಯವಾಗದಿರಬಹುದು                    	V__VM__VF      	B-VGF   			ಸಾಧ್ಯವಾಗು,v                       	-     
story104.txt	12   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story104.txt	0    	ಅಂತಿಮವಾಗಿ                              	RB             	B-RBP   			ಅಂತಿಮ,adv                       	-     
